,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
1987,SalomÃ³n RondÃ³n,FWD,Everton,2.4,0,0,3,0,0.5,591,35,0,0,0.1,0.0,2021-09-13T19:00:00Z,9,5,0,0,0,0,4,0,5452,1,3,0.0,1,3963,6144,2181,60,True,0,4,2022
1988,Marc Albrighton,MID,Leicester,2.5,0,0,8,0,36.3,202,37,1,0,4.5,9.0,2021-09-11T14:00:00Z,90,12,0,0,0,0,4,0,18889,1,0,0.0,2,3448,6809,3361,54,True,0,4,2022
1989,Kevin Long,DEF,Burnley,0.0,0,0,0,0,0.0,103,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,8,0,0,0,0,4,0,9021,1,3,0.0,0,-1018,640,1658,40,False,0,4,2022
1990,Jamie Vardy,FWD,Leicester,4.8,0,0,5,0,15.9,205,37,1,0,3.0,4.4,2021-09-11T14:00:00Z,90,12,0,0,0,0,4,0,972310,1,0,10.0,2,-186872,90964,277836,104,True,0,4,2022
1991,Alisson Ramses Becker,GK,Liverpool,6.8,0,2,34,1,0.0,231,36,0,0,3.5,34.6,2021-09-12T15:30:00Z,90,10,0,0,0,0,4,4,555625,3,0,0.0,9,-11107,66613,77720,60,False,0,4,2022
1992,Emiliano BuendÃ­a Stati,MID,Aston Villa,0.0,0,0,0,0,0.0,43,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,160471,0,3,0.0,0,-108238,12398,120636,64,False,0,4,2022
1993,Miguel AlmirÃ³n,MID,Newcastle,1.0,0,0,12,0,12.4,308,38,4,0,3.6,13.6,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,0,27908,1,4,10.0,2,-6879,2155,9034,54,False,0,4,2022
1994,Pablo Fornals,MID,West Ham,6.3,0,0,11,1,8.3,423,39,0,0,2.0,11.2,2021-09-11T14:00:00Z,90,16,0,0,0,0,4,0,265673,0,0,0.0,3,159403,236503,77100,60,False,0,4,2022
1995,MoisÃ©s Caicedo,MID,Brighton,0.0,0,0,0,0,0.0,538,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,3,0,0,0,0,4,0,803,1,0,0.0,0,-147,219,366,45,False,0,4,2022
1996,Andros Townsend,MID,Everton,5.8,1,3,40,0,29.6,482,35,1,1,10.8,62.6,2021-09-13T19:00:00Z,90,5,0,0,0,0,4,0,45864,1,3,16.0,12,-6965,5798,12763,54,True,1,4,2022
1997,Jonjo Shelvey,MID,Newcastle,0.0,0,0,0,0,0.0,291,38,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,13,0,0,0,0,4,0,5053,1,4,0.0,0,-1589,119,1708,54,False,0,4,2022
1998,Matt Doherty,DEF,Spurs,0.7,0,0,0,0,0.0,360,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,33908,0,3,0.0,0,-8567,1924,10491,48,False,0,4,2022
1999,Jean-Philippe Gbamin,MID,Everton,0.5,0,0,0,0,0.0,504,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,2761,1,3,0.0,0,-95,476,571,45,True,0,4,2022
2000,Yan Valery,DEF,Southampton,-0.5,0,0,0,0,0.0,546,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,19,0,0,0,0,4,0,48762,0,0,0.0,0,12019,20306,8287,40,True,0,4,2022
2001,Charlie Goode,DEF,Brentford,-0.5,0,0,0,0,0.0,87,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,88974,1,0,0.0,0,-1439,16329,17768,39,True,0,4,2022
2002,Marcos Alonso,DEF,Chelsea,4.8,0,0,20,1,6.4,122,33,0,0,2.3,4.2,2021-09-11T16:30:00Z,90,2,0,0,0,0,4,0,1158320,0,3,12.0,5,347047,484721,137674,57,True,1,4,2022
2003,Pelenda Joshua Dasilva,MID,Brentford,0.0,0,0,0,0,0.0,82,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,943,1,0,0.0,0,-180,50,230,54,True,0,4,2022
2004,Allan Marques Loureiro,MID,Everton,4.5,0,0,14,0,3.1,171,35,1,0,1.5,11.8,2021-09-13T19:00:00Z,90,5,0,0,0,0,4,0,505355,1,3,0.0,2,320185,455346,135161,46,True,0,4,2022
2005,Oleksandr Zinchenko,DEF,Man City,1.0,0,0,0,0,0.0,264,37,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,9,0,0,0,0,4,0,89790,1,0,0.0,0,-12196,4864,17060,54,False,0,4,2022
2006,Nathaniel Phillips,DEF,Liverpool,0.5,0,0,0,0,0.0,241,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,10,0,0,0,0,4,0,17107,3,0,0.0,0,-2045,905,2950,44,False,0,4,2022
2007,Adam Armstrong,FWD,Southampton,2.5,0,0,6,1,11.3,525,39,0,0,3.5,2.6,2021-09-11T14:00:00Z,73,19,0,0,0,0,4,0,275824,0,0,21.0,2,-7420,99289,106709,60,True,0,4,2022
2008,Joshua Sargent,FWD,Norwich,-0.2,0,0,0,0,0.0,516,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,10467,0,1,0.0,0,-1037,2138,3175,55,False,0,4,2022
2009,Phil Bardsley,DEF,Burnley,-0.5,0,0,0,0,0.0,99,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,8,0,0,0,0,4,0,62831,1,3,0.0,0,-1634,6650,8284,40,False,0,4,2022
2010,James Milner,MID,Liverpool,0.2,0,0,0,0,0.0,221,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,10,0,0,0,0,4,0,5394,3,0,0.0,0,-1677,171,1848,49,False,0,4,2022
2011,Jed Steer,GK,Aston Villa,-0.2,0,0,13,0,0.0,28,33,3,0,0.8,8.2,2021-09-11T16:30:00Z,90,6,0,0,0,0,4,1,186783,0,3,0.0,1,75380,104226,28846,40,False,0,4,2022
2012,Mark Noble,MID,West Ham,0.7,0,0,0,0,0.0,406,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,16,0,0,0,0,4,0,49056,0,0,0.0,0,-2233,8133,10366,45,False,0,4,2022
2013,Cody Drameh,DEF,Leeds,-0.5,0,0,0,0,0.0,562,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,11,0,0,0,0,4,0,3963,3,0,0.0,0,773,1382,609,40,True,0,4,2022
2014,Pierre-Emerick Aubameyang,FWD,Arsenal,4.7,0,3,30,1,22.5,4,31,0,1,16.1,35.8,2021-09-11T14:00:00Z,90,15,0,0,0,0,4,0,167315,0,1,103.0,9,56011,93463,37452,99,True,0,4,2022
2015,JosÃ© Malheiro de SÃ¡,GK,Wolves,4.2,0,0,24,1,0.0,475,40,0,0,1.8,18.4,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,2,121133,2,0,0.0,6,81255,124510,43255,50,False,0,4,2022
2016,Fraser Forster,GK,Southampton,-0.5,0,0,0,0,0.0,333,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,19,0,0,0,0,4,0,76666,0,0,0.0,0,-9361,3108,12469,45,True,0,4,2022
2017,Matthew Cash,DEF,Aston Villa,2.2,0,0,13,0,10.3,44,33,3,0,3.2,16.0,2021-09-11T16:30:00Z,90,6,0,0,0,0,4,0,121282,0,3,6.0,1,-27820,7481,35301,50,False,0,4,2022
2018,Allan Saint-Maximin,FWD,Newcastle,3.8,1,0,18,0,37.0,307,38,4,0,7.2,23.4,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,0,395368,1,4,12.0,5,-28290,75430,103720,65,False,0,4,2022
2019,Jarrad Branthwaite,DEF,Everton,0.5,0,0,0,0,0.0,544,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,16901,1,3,0.0,0,3192,5679,2487,40,True,0,4,2022
2020,Joel Ward,DEF,Crystal Palace,3.5,0,0,24,1,2.8,474,34,0,0,2.4,13.2,2021-09-11T11:30:00Z,90,17,0,0,0,0,4,0,19256,0,3,8.0,6,-886,1509,2395,45,True,0,4,2022
2021,Milot Rashica,MID,Norwich,0.7,0,0,3,0,4.5,449,31,0,0,0.9,2.0,2021-09-11T14:00:00Z,21,1,0,0,0,0,4,0,13611,0,1,2.0,1,-715,3067,3782,54,False,0,4,2022
2022,Vladimir Coufal,DEF,West Ham,3.7,0,0,21,1,8.2,418,39,0,0,2.2,13.4,2021-09-11T14:00:00Z,90,16,0,0,0,0,4,0,822982,0,0,0.0,6,-138656,66260,204916,50,False,0,4,2022
2023,Fabian Delph,MID,Everton,0.0,0,0,0,0,0.0,163,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,9869,1,3,0.0,0,-3504,198,3702,45,True,0,4,2022
2024,Ben Johnson,DEF,West Ham,0.7,0,0,0,0,0.0,425,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,16,0,0,0,0,4,0,192125,0,0,0.0,0,900,36670,35770,40,False,0,4,2022
2025,Emile Smith Rowe,MID,Arsenal,2.0,0,0,2,0,24.3,21,31,0,0,5.3,9.2,2021-09-11T14:00:00Z,28,15,0,0,0,0,4,0,317395,0,1,19.0,1,-87058,64969,152027,54,True,0,4,2022
2026,Toby Alderweireld,DEF,Spurs,0.0,0,0,0,0,0.0,355,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,1980,0,3,0.0,0,-280,0,280,50,False,0,4,2022
2027,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,FWD,Newcastle,0.2,0,0,0,0,2.3,310,38,4,0,3.6,7.0,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,0,29251,1,4,27.0,2,-7687,2005,9692,58,False,0,4,2022
2028,Karl Darlow,GK,Newcastle,-0.8,0,0,0,0,0.0,294,38,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,13,0,0,0,0,4,0,29210,1,4,0.0,0,-9355,206,9561,45,False,0,4,2022
2029,Kiernan Dewsbury-Hall,MID,Leicester,-0.2,0,0,0,0,0.0,505,37,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,12,0,0,0,0,4,0,3302,1,0,0.0,0,75,591,516,45,True,0,4,2022
2030,Christian Benteke,FWD,Crystal Palace,2.2,0,0,3,1,15.5,149,34,0,0,2.2,0.0,2021-09-11T11:30:00Z,83,17,0,0,0,0,4,0,76763,0,3,10.0,2,-11604,6174,17778,64,True,0,4,2022
2031,Riyad Mahrez,MID,Man City,3.5,0,0,0,0,0.0,254,37,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,9,0,0,0,0,4,0,357411,1,0,0.0,0,-163692,27070,190762,89,False,0,4,2022
2032,Bamidele Alli,MID,Spurs,4.5,0,0,9,0,1.7,363,34,3,0,1.4,11.8,2021-09-11T11:30:00Z,90,7,0,0,0,0,4,0,297733,0,3,0.0,2,17461,103736,86275,65,False,0,4,2022
2033,Frank Onyeka,MID,Brentford,0.8,0,0,4,0,0.3,479,32,1,0,0.3,2.2,2021-09-11T14:00:00Z,15,4,0,0,0,0,4,0,5785,1,0,0.0,1,-1816,346,2162,50,True,0,4,2022
2034,Jay Rodriguez,FWD,Burnley,0.2,0,0,2,0,0.0,104,35,0,0,1.0,0.0,2021-09-13T19:00:00Z,4,8,0,0,0,0,4,0,59742,1,3,12.0,1,-12596,4762,17358,55,False,0,4,2022
2035,Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,92,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,986,1,0,0.0,0,-150,0,150,40,True,0,4,2022
2036,Marco Stiepermann,MID,Norwich,0.0,0,0,0,0,0.0,316,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,54,0,1,0.0,0,-2,0,2,50,False,0,4,2022
2037,Tino Livramento,DEF,Southampton,2.5,0,0,23,1,12.1,491,39,0,0,2.2,9.8,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,0,614697,0,0,0.0,6,191801,298895,107094,41,True,0,4,2022
2038,Joe Hart,GK,Spurs,0.0,0,0,0,0,0.0,352,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,2004,0,3,0.0,0,-284,0,284,45,False,0,4,2022
2039,Ashley Westwood,MID,Burnley,0.8,0,0,18,0,21.8,107,35,3,0,4.0,18.0,2021-09-13T19:00:00Z,90,8,0,0,0,0,4,0,32818,1,3,0.0,2,-3976,3971,7947,54,False,0,4,2022
2040,Cameron Archer,FWD,Aston Villa,-0.5,0,0,0,0,0.0,568,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,42912,0,3,0.0,0,32931,48124,15193,45,False,0,4,2022
2041,Charlie Taylor,DEF,Burnley,0.8,0,0,14,0,35.9,113,35,3,0,5.1,15.2,2021-09-13T19:00:00Z,90,8,0,0,0,0,4,0,35476,1,3,0.0,1,-5622,2106,7728,45,False,0,4,2022
2042,Mathias Normann,MID,Norwich,0.1,0,0,0,0,0.0,581,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,1511,0,1,0.0,0,1133,1602,469,45,False,0,4,2022
2043,Mads Bidstrup,MID,Brentford,-0.2,0,0,0,0,0.0,97,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,7049,1,0,0.0,0,-391,961,1352,45,True,0,4,2022
2044,Mason Holgate,DEF,Everton,2.5,0,0,0,0,0.0,178,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,78142,1,3,0.0,0,15148,34364,19216,45,True,0,4,2022
2045,Jack Stephens,DEF,Southampton,1.8,0,0,26,1,0.5,338,39,0,0,3.4,33.0,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,0,8785,0,0,0.0,5,-832,467,1299,45,True,1,4,2022
2046,Lyanco Evangelista Silveira Neves Vojnovic,DEF,Southampton,-0.5,0,0,0,0,0.0,567,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,19,0,0,0,0,4,0,685,0,0,0.0,0,107,218,111,45,True,0,4,2022
2047,Anthony Gordon,MID,Everton,0.5,0,0,0,0,0.0,503,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,5,0,0,0,0,4,0,4138,1,3,0.0,0,151,840,689,45,True,0,4,2022
2048,Chris Wood,FWD,Burnley,3.8,0,0,-2,0,2.6,109,35,3,0,5.3,5.6,2021-09-13T19:00:00Z,85,8,0,0,0,0,4,0,138728,1,3,45.0,2,-19825,17683,37508,69,False,0,4,2022
2049,NÃ©lson Cabral Semedo,DEF,Wolves,3.8,0,0,19,1,4.9,437,40,0,0,6.1,13.4,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,191576,2,0,43.0,6,76956,144797,67841,49,False,0,4,2022
2050,Scott Banks,MID,Crystal Palace,-0.5,0,0,0,0,0.0,543,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,17,0,0,0,0,4,0,1831,0,3,0.0,0,367,754,387,45,True,0,4,2022
2051,Romain SaÃ¯ss,DEF,Wolves,3.5,0,0,24,1,1.7,431,40,0,0,4.0,21.4,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,71788,2,0,17.0,6,23137,47869,24732,50,False,0,4,2022
2052,Ben Gibson,DEF,Norwich,-0.7,0,0,0,0,0.0,456,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,1,0,0,0,0,4,0,7261,0,1,0.0,0,-473,472,945,45,False,0,4,2022
2053,Oghenekaro Peter Etebo,MID,Watford,0.8,0,0,6,0,0.8,467,40,1,0,0.8,5.6,2021-09-11T14:00:00Z,76,20,0,0,0,0,4,0,22723,2,0,2.0,1,3083,8690,5607,45,True,1,4,2022
2054,Alphonse Areola,GK,West Ham,0.5,0,0,0,0,0.0,489,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,16,0,0,0,0,4,0,73964,0,0,0.0,0,-10838,5422,16260,49,False,0,4,2022
2055,Jordan Ayew,FWD,Crystal Palace,1.2,0,0,16,1,29.1,153,34,0,0,6.4,8.8,2021-09-11T11:30:00Z,85,17,0,0,0,0,4,0,48349,0,3,26.0,2,-10069,4809,14878,59,True,0,4,2022
2056,Fernando MarÃ§al,DEF,Wolves,6.2,2,2,30,1,3.1,432,40,0,0,4.4,6.2,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,98849,2,0,35.0,13,84459,140654,56195,45,False,1,4,2022
2057,Alex Nicolao Telles,DEF,Man Utd,0.0,0,0,0,0,0.0,279,38,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,14,0,0,0,0,4,0,1187,1,4,0.0,0,-117,87,204,50,True,0,4,2022
2058,Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,260,37,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,9,0,0,0,0,4,0,15983,1,0,0.0,0,-2309,974,3283,45,False,0,4,2022
2059,Lucas Rodrigues Moura da Silva,MID,Spurs,2.3,0,0,1,0,3.9,362,34,3,0,2.9,13.6,2021-09-11T11:30:00Z,90,7,0,0,0,0,4,0,90105,0,3,11.0,1,-20725,13432,34157,65,False,1,4,2022
2060,Steven Bergwijn,MID,Spurs,3.2,0,0,0,0,0.0,369,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,100227,0,3,0.0,0,18122,63785,45663,60,False,0,4,2022
2061,Roberto Firmino,FWD,Liverpool,0.0,0,0,0,0,0.0,228,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,10,0,0,0,0,4,0,214541,3,0,0.0,0,-146717,2351,149068,88,False,0,4,2022
2062,Callum Hudson-Odoi,MID,Chelsea,1.5,0,0,13,1,13.5,140,33,0,0,3.6,8.4,2021-09-11T16:30:00Z,81,2,0,0,0,0,4,0,10070,0,3,14.0,3,-1801,1056,2857,53,True,0,4,2022
2063,Morgan Sanson,MID,Aston Villa,-0.5,0,0,0,0,0.0,34,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,743,0,3,0.0,0,-2,131,133,50,False,0,4,2022
2064,Harry Maguire,DEF,Man Utd,4.3,0,0,14,0,2.6,273,38,1,0,4.6,26.8,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,817449,1,4,17.0,2,-79121,28529,107650,55,True,0,4,2022
2065,RaphaÃ«l Varane,DEF,Man Utd,5.7,0,0,12,0,2.2,555,38,1,0,2.6,15.4,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,336949,1,4,8.0,2,156286,205906,49620,55,True,0,4,2022
2066,Max Kilman,DEF,Wolves,3.5,0,0,21,1,1.6,439,40,0,0,2.0,18.2,2021-09-11T14:00:00Z,90,18,0,0,0,0,4,0,24963,2,0,0.0,5,7952,17206,9254,45,False,1,4,2022
2067,Teemu Pukki,FWD,Norwich,2.7,0,0,4,0,1.1,315,31,1,0,6.7,1.4,2021-09-11T14:00:00Z,90,1,0,0,0,0,4,0,425459,0,1,64.0,2,3736,112307,108571,59,False,0,4,2022
2068,Mohamed Naser El Sayed Elneny,MID,Arsenal,0.0,0,0,0,0,0.0,12,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,15,0,0,0,0,4,0,40279,0,1,0.0,0,-7363,6127,13490,45,True,0,4,2022
2069,William Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,347,39,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,19,0,0,0,0,4,0,1115,0,0,0.0,0,31,334,303,45,True,0,4,2022
2070,Adedapo Awokoya-Mebude,FWD,Watford,0.0,0,0,0,0,0.0,469,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,20,0,0,0,0,4,0,11718,2,0,0.0,0,-2808,0,2808,45,True,0,4,2022
2071,Kelechi Iheanacho,FWD,Leicester,0.5,0,0,7,0,14.6,213,37,0,0,2.2,1.6,2021-09-11T14:00:00Z,17,12,0,0,0,0,4,0,280585,1,0,6.0,1,-195671,7209,202880,72,True,0,4,2022
2072,Ashley Fletcher,FWD,Watford,-0.5,0,0,0,0,0.0,395,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,20,0,0,0,0,4,0,19978,2,0,0.0,0,826,5896,5070,49,True,0,4,2022
2073,Daniel James,MID,Leeds,0.2,0,0,2,0,1.4,287,36,1,0,0.6,2.4,2021-09-12T15:30:00Z,22,11,0,0,0,0,4,0,42644,3,0,2.0,1,21568,35013,13445,60,True,0,4,2022
2074,Lewis Richardson,FWD,Burnley,-0.5,0,0,0,0,0.0,533,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,8,0,0,0,0,4,0,83859,1,3,0.0,0,23133,48599,25466,45,False,0,4,2022
2075,Kieran Tierney,DEF,Arsenal,3.7,0,1,24,1,28.2,16,31,0,0,5.8,10.8,2021-09-11T14:00:00Z,90,15,0,0,0,0,4,0,477206,0,1,19.0,7,41858,138247,96389,49,True,0,4,2022
2076,Ben Foster,GK,Watford,0.0,0,0,0,0,0.0,376,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,20,0,0,0,0,4,0,1647964,2,0,0.0,0,-341690,57854,399544,40,True,0,4,2022
2077,Adam Webster,DEF,Brighton,2.8,0,0,4,0,0.5,61,32,0,0,0.5,4.0,2021-09-11T14:00:00Z,36,3,0,0,0,0,4,0,45588,1,0,0.0,1,-3275,6865,10140,45,False,0,4,2022
2078,Arthur Okonkwo,GK,Arsenal,1.0,0,0,0,0,0.0,572,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,15,0,0,0,0,4,0,7880,0,1,0.0,0,5378,6970,1592,40,True,0,4,2022
2079,Tobi Omole,DEF,Spurs,1.6,0,0,0,0,0.0,598,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,0,0,3,0.0,0,0,0,0,40,False,0,4,2022
2080,Alex McCarthy,GK,Southampton,2.8,0,0,26,1,0.0,334,39,0,0,2.9,28.6,2021-09-11T14:00:00Z,90,19,0,0,0,0,4,3,118422,0,0,0.0,7,-6563,11645,18208,45,True,0,4,2022
2081,Matthew Pollock,DEF,Watford,0.0,0,0,0,0,0.0,454,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,20,0,0,0,0,4,0,49051,2,0,0.0,0,-12326,727,13053,40,True,0,4,2022
2082,Ki-Jana Hoever,DEF,Wolves,0.5,0,0,0,0,0.0,443,40,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,18,0,0,0,0,4,0,213314,2,0,0.0,0,22288,64930,42642,40,False,0,4,2022
2083,Aaron Wan-Bissaka,DEF,Man Utd,5.0,0,0,17,0,15.3,288,38,1,0,3.9,20.0,2021-09-11T14:00:00Z,90,14,0,0,0,0,4,0,618617,1,4,4.0,2,-55262,37244,92506,55,True,0,4,2022
2084,JoÃ«l Veltman,DEF,Brighton,2.8,0,1,25,1,3.5,62,32,0,0,1.3,9.8,2021-09-11T14:00:00Z,90,3,0,0,0,0,4,0,120868,1,0,0.0,6,-26549,10720,37269,44,False,1,4,2022
2085,Stuart Dallas,MID,Leeds,1.5,0,0,12,0,4.3,188,36,3,0,1.4,6.0,2021-09-12T15:30:00Z,90,11,0,0,0,0,4,0,817782,3,0,4.0,2,-170248,40612,210860,55,True,0,4,2022
2086,Carney Chukwuemeka,MID,Aston Villa,0.0,0,0,0,0,0.0,526,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,4148,0,3,0.0,0,453,1559,1106,45,False,0,4,2022
2087,Ben Godfrey,DEF,Everton,1.2,0,0,9,0,0.0,179,35,1,0,1.7,10.6,2021-09-13T19:00:00Z,60,5,0,0,0,0,4,0,43402,1,3,6.0,2,-12173,726,12899,48,True,0,4,2022
2088,Pierre Lees-Melou,MID,Norwich,1.7,0,0,12,0,14.9,471,31,1,0,3.0,14.6,2021-09-11T14:00:00Z,90,1,0,0,0,0,4,0,7353,0,1,0.0,2,1556,3556,2000,50,False,0,4,2022
2089,Tyler Roberts,MID,Leeds,0.5,0,0,2,0,2.2,193,36,2,0,3.3,9.8,2021-09-12T15:30:00Z,45,11,0,0,0,0,4,0,5244,3,0,21.0,1,-83,916,999,49,True,0,4,2022
2090,Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,511,38,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,14,0,0,0,0,4,0,1141,1,4,0.0,0,-378,0,378,50,True,0,4,2022
2091,Marc Cucurella,DEF,Brighton,2.7,0,1,25,1,14.8,584,32,0,0,2.3,8.2,2021-09-11T14:00:00Z,81,3,0,0,0,0,4,0,12759,1,0,0.0,7,10466,16166,5700,50,False,0,4,2022
2092,Jamie Shackleton,MID,Leeds,1.2,0,0,0,0,0.0,197,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,11,0,0,0,0,4,0,13404,3,0,0.0,0,5353,8529,3176,45,True,0,4,2022
2093,Ross Barkley,MID,Chelsea,0.5,0,0,0,0,0.0,124,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,2,0,0,0,0,4,0,8653,0,3,0.0,0,-1217,482,1699,54,True,0,4,2022
2094,Ivan Toney,FWD,Brentford,2.8,0,0,15,0,36.8,78,32,1,0,5.5,8.2,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,1395526,1,0,10.0,2,-342559,121918,464477,64,True,0,4,2022
2095,Lewis Dunk,DEF,Brighton,5.5,0,2,26,1,1.3,59,32,0,0,1.4,12.2,2021-09-11T14:00:00Z,90,3,0,0,0,0,4,0,376699,1,0,0.0,8,-53893,19290,73183,50,False,0,4,2022
2096,Jason Steele,GK,Brighton,0.5,0,0,0,0,0.0,54,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,3,0,0,0,0,4,0,279514,1,0,0.0,0,61278,97768,36490,40,False,0,4,2022
2097,Cole Palmer,MID,Man City,0.7,0,0,0,0,0.0,507,37,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,9,0,0,0,0,4,0,5342,1,0,0.0,0,468,1596,1128,45,False,0,4,2022
2098,James Maddison,MID,Leicester,1.5,0,0,9,0,11.8,212,37,1,0,2.2,7.8,2021-09-11T14:00:00Z,73,12,0,0,0,0,4,0,463566,1,0,2.0,2,-122467,19259,141726,68,True,0,4,2022
2099,Solomon March,MID,Brighton,1.5,0,0,2,0,0.4,60,32,0,0,0.7,4.6,2021-09-11T14:00:00Z,8,3,0,0,0,0,4,0,5518,1,0,2.0,1,-1881,314,2195,54,False,0,4,2022
2100,Odsonne Edouard,FWD,Crystal Palace,1.6,0,3,51,0,0.3,586,34,0,2,10.0,66.0,2021-09-11T11:30:00Z,6,17,0,0,0,0,4,0,12385,0,3,34.0,12,10336,13891,3555,65,True,0,4,2022
2101,Jesurun Rak-Sakyi,MID,Crystal Palace,-0.5,0,0,0,0,0.0,541,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,17,0,0,0,0,4,0,1332,0,3,0.0,0,195,501,306,45,True,0,4,2022
2102,Kyle Walker,DEF,Man City,3.7,0,0,25,1,3.2,249,37,0,0,5.8,19.8,2021-09-11T14:00:00Z,90,9,0,0,0,0,4,0,442166,1,0,35.0,6,-33966,37845,71811,55,False,0,4,2022
2103,Isaac Hayden,MID,Newcastle,0.0,0,0,11,0,0.4,306,38,4,0,0.8,8.0,2021-09-11T14:00:00Z,90,13,0,0,0,0,4,0,8948,1,4,0.0,2,-2579,199,2778,45,False,0,4,2022
